,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DailyRate,MonthlyIncome,MonthlyRate
567,2.0,0,0,0,1.0,4,1,1,1,3.0,2,3,2,1,2,1,0,15,3,2,0,1.0,1,3,1.0,7,0,9,0.04028422161579189,0.02216828537321515,0.020998865700726847
568,4.0,0,0,1,2.0,4,3,4,1,1.0,3,1,3,4,1,0,0,18,3,1,1,1.0,3,3,1.0,3,1,2,0.018799303420702886,0.011016966064264498,0.04234310748205775
569,1.0,0,1,1,0.0,2,1,1,0,3.0,1,1,2,4,0,3,0,14,3,1,1,1.0,2,3,1.0,2,2,0,0.014323278796726006,0.011285672553636803,0.00552601728966496
570,2.0,0,2,1,3.0,3,3,2,0,2.0,3,2,2,3,1,4,0,12,3,1,1,2.0,3,2,1.0,7,1,1,0.017008893571112134,0.011285672553636803,0.04054715186291664
571,1.0,1,2,0,1.0,3,5,4,1,1.0,2,2,2,1,2,6,0,17,3,3,0,1.0,2,2,1.0,3,1,2,0.03133217236783814,0.01451015042610446,0.0017268804030202997
572,2.0,0,2,1,0.0,4,1,2,0,3.0,4,1,3,4,2,2,0,16,3,3,0,1.0,2,3,1.0,2,1,3,0.002685614774386126,0.007658134947110687,0.019824587026673043
573,4.0,0,2,1,2.0,4,3,4,0,4.0,3,2,4,1,0,9,1,11,3,2,2,1.0,4,3,1.0,3,1,4,0.008952049247953755,0.01504756340484907,0.035573736302218176
574,1.0,0,1,0,1.0,1,2,3,1,3.0,3,2,2,4,1,0,0,19,3,2,1,1.0,3,3,1.0,2,1,1,0.022380123119884385,0.011285672553636803,0.03785321843420497
575,2.0,0,2,1,1.0,1,1,4,0,3.0,3,1,3,1,0,0,1,13,3,2,2,1.0,3,2,1.0,3,4,3,0.014323278796726006,0.006045896010876859,0.03080754638988215
576,2.0,0,1,2,1.0,4,1,1,0,3.0,4,2,4,1,2,6,1,12,3,4,0,2.0,2,3,2.0,7,4,12,0.0044760246239768774,0.016794155585769053,0.041445129672487195
577,2.0,0,2,1,1.0,4,3,3,0,3.0,2,1,3,1,2,1,0,11,3,3,0,1.0,3,3,1.0,5,1,3,0.0008952049247953754,0.011420025798322955,0.00939422939243043
578,2.0,0,2,0,1.0,4,1,1,0,3.0,3,1,3,4,1,1,0,16,3,2,1,1.0,1,2,1.0,2,0,2,0.008952049247953755,0.005374129787446096,0.03149829855109027
579,2.0,0,2,1,0.0,3,1,4,1,1.0,1,1,2,3,1,3,0,21,4,3,2,1.0,2,3,1.0,2,0,2,0.025065737894270513,0.009539080372716821,0.03854397059541309
580,3.0,0,1,1,1.0,2,3,3,0,1.0,4,2,2,2,1,1,0,24,4,4,1,1.0,2,3,1.0,7,3,7,0.020589713270293634,0.010882612819578346,0.01353874235967915
581,2.0,0,2,0,1.0,2,1,3,0,4.0,3,2,2,1,1,5,0,17,3,2,1,1.0,1,3,1.0,2,1,2,0.030436967443042764,0.01854074776668903,0.01941013572994817
582,3.0,0,1,2,1.0,3,1,2,1,2.0,3,5,3,4,0,1,0,13,3,2,1,3.0,4,2,3.0,7,14,9,0.014323278796726006,0.058578014683162455,0.024452626506767446
583,1.0,1,2,1,1.0,3,1,3,1,2.0,4,1,2,1,1,1,1,21,4,3,2,1.0,2,3,0.0,0,0,0,0.034912992067019644,0.002015298670292286,0.0023485573481076077
584,1.0,0,0,1,1.0,3,1,3,1,2.0,2,1,2,2,0,1,0,11,3,3,3,1.0,4,3,1.0,0,0,0,0.02954176251824739,0.005777189521504554,0.04227403226593694
585,4.0,0,2,1,1.0,4,1,4,0,3.0,3,2,2,3,1,8,0,20,4,2,1,1.0,3,3,1.0,2,1,4,0.036703401916610395,0.00725507521305223,0.03412315676368113
586,4.0,0,2,1,1.0,3,3,3,1,2.0,3,4,1,3,1,5,0,16,3,4,0,3.0,3,3,1.0,3,0,3,0.01790409849590751,0.055890949789439405,0.00828902593449744
587,2.0,1,2,1,0.0,2,1,2,0,1.0,2,1,2,1,1,1,1,11,3,4,1,1.0,1,3,1.0,0,0,0,0.02148491819508901,0.004433657074643029,0.007943649853893378
588,2.0,0,2,1,1.0,3,3,3,1,1.0,3,3,1,3,1,0,0,11,3,4,0,2.0,3,4,2.0,9,3,7,0.0035808196991815016,0.03600666957588885,0.041306979240245574
589,2.0,1,2,0,2.0,3,2,1,0,2.0,3,2,2,1,2,5,0,15,3,3,0,1.0,3,3,1.0,2,0,2,0.0008952049247953754,0.01451015042610446,0.042204957049816125
590,3.0,0,2,2,1.0,2,4,3,0,1.0,3,4,3,4,1,1,1,11,3,3,1,3.0,3,2,3.0,14,3,0,0.0035808196991815016,0.05293517840634405,0.018857534000981675
591,2.0,0,2,2,0.0,3,4,3,0,1.0,3,2,4,2,1,0,0,15,3,1,1,1.0,2,3,1.0,7,0,5,0.01790409849590751,0.014241443936732157,0.03674801497627198
592,2.0,0,2,1,3.0,2,1,3,1,3.0,4,1,3,3,1,1,0,24,4,3,1,1.0,3,3,1.0,7,0,7,0.034912992067019644,0.005777189521504554,0.03750784235360091
593,4.0,1,2,1,1.0,4,1,4,1,1.0,3,5,1,2,2,7,1,12,3,4,0,4.0,2,3,4.0,15,13,8,0.006266434473567628,0.0612650795768855,0.0408925279435207
594,2.0,0,2,1,0.0,4,1,4,0,1.0,4,1,3,3,2,3,0,13,3,3,0,1.0,0,3,1.0,2,2,2,0.034912992067019644,0.005105423298073792,0.01941013572994817
595,3.0,0,2,2,0.0,2,1,4,0,1.0,2,2,4,4,1,9,1,13,3,4,1,1.0,4,3,1.0,3,0,2,0.025065737894270513,0.017062862075141356,0.0033846855899197876
596,1.0,0,2,1,1.0,4,3,3,1,1.0,3,1,3,3,2,6,0,17,3,4,0,1.0,3,2,1.0,2,2,1,0.024170532969475137,0.011420025798322955,0.02465985215512988
597,2.0,0,2,2,2.0,3,0,3,1,1.0,3,1,3,2,1,4,0,13,3,2,1,1.0,2,3,1.0,2,0,4,0.028646557593452013,0.00389624409589842,0.04047807664679583
598,2.0,0,2,2,1.0,3,1,3,0,4.0,2,2,4,3,1,1,0,12,3,3,1,2.0,3,3,2.0,13,6,8,0.02327532804467976,0.01733156856451366,0.029426042067465907
599,3.0,0,1,1,2.0,4,3,1,1,2.0,2,2,2,3,2,6,0,14,3,4,0,1.0,6,3,1.0,0,0,0,0.018799303420702886,0.0138383842026737,0.017130653597961374
600,2.0,0,2,2,1.0,3,3,3,0,2.0,2,2,4,4,2,5,1,24,4,2,0,2.0,4,2,0.0,0,0,0,0.02596094281906589,0.019749926968864406,0.031360148118848644
601,3.0,0,2,1,1.0,3,1,2,0,4.0,2,1,3,3,2,1,0,14,3,4,0,1.0,3,3,1.0,0,0,0,0.0044760246239768774,0.0042993038299568775,0.007045672044322823
602,3.0,0,2,1,3.0,3,1,2,1,4.0,3,2,4,2,1,1,0,13,3,4,1,1.0,3,2,1.0,8,7,8,0.025065737894270513,0.011554379043009108,0.016785277517357314
603,2.0,0,1,1,2.0,3,1,1,1,1.0,2,2,2,1,0,2,0,15,3,3,1,2.0,3,2,1.0,3,1,2,0.01163766402233988,0.017734628298572117,0.0037991368866446594
604,2.0,0,1,1,2.0,4,1,3,0,4.0,2,1,3,4,2,1,0,16,3,3,0,1.0,3,3,1.0,2,1,3,0.01790409849590751,0.0052397765427599444,0.01077573371484667
605,4.0,0,2,0,1.0,3,2,3,0,1.0,3,3,2,4,1,1,0,18,3,1,2,1.0,3,4,1.0,8,7,7,0.03312258221742889,0.022436991862587453,0.006562145531477139
606,4.0,0,2,0,1.0,1,3,3,1,1.0,3,2,2,4,2,4,0,16,3,3,0,2.0,3,2,1.0,7,7,3,0.010742459097544505,0.013972737447359851,0.03357055503471463
607,3.0,0,2,1,2.0,2,1,2,1,4.0,3,4,1,1,1,6,0,24,4,3,1,3.0,3,3,1.0,1,1,0,0.015218483721521382,0.054278710853205576,0.005387866857423335
608,1.0,0,2,1,1.0,1,5,3,1,1.0,2,3,1,4,0,1,1,16,3,2,1,1.0,3,3,1.0,8,0,8,0.005371229548772252,0.03963420718241496,0.011673711524417226
609,2.0,0,2,2,1.0,3,4,3,1,2.0,3,3,4,3,2,3,0,21,4,2,0,2.0,3,4,1.0,5,1,6,0.02596094281906589,0.031035599522501206,0.029011590770741037
610,1.0,0,2,0,1.0,4,2,2,0,3.0,3,2,2,2,1,1,1,20,4,1,0,1.0,2,3,1.0,7,7,5,0.01969450834549826,0.01276355824518448,0.0028320838609532917
611,2.0,0,2,2,1.0,2,0,3,1,3.0,3,1,3,4,1,0,0,19,3,3,1,1.0,1,1,1.0,2,0,2,0.022380123119884385,0.009270373883344516,0.00027630086448324795
612,1.0,1,1,1,1.0,2,3,3,0,3.0,2,1,3,3,1,1,1,14,3,1,1,1.0,2,3,1.0,7,1,7,0.024170532969475137,0.004568010319329182,0.03253442679290245
613,1.0,0,0,1,1.0,3,3,4,1,1.0,3,1,3,4,1,1,0,11,3,3,3,0.0,6,2,0.0,0,0,0,0.010742459097544505,0.0024183584043507437,0.02500522823573394
614,4.0,0,2,0,3.0,4,2,1,0,2.0,3,4,1,3,1,2,0,14,3,3,1,3.0,2,2,2.0,6,4,17,0.036703401916610395,0.05145729271479638,0.006078619018631455
615,3.0,0,2,1,1.0,3,3,4,1,1.0,3,2,2,2,2,9,0,12,3,4,0,1.0,2,2,1.0,2,2,3,0.016113688646316758,0.0166598023410829,0.005387866857423335
616,1.0,0,2,1,1.0,1,3,1,1,2.0,4,1,3,1,2,7,0,13,3,3,0,1.0,3,2,1.0,3,0,1,0.002685614774386126,0.008195547925855298,0.03377778068307707
617,2.0,0,2,0,0.0,3,3,1,1,1.0,4,2,2,1,0,1,0,22,4,1,1,1.0,5,3,1.0,8,0,8,0.015218483721521382,0.010210846596147584,0.03412315676368113
618,2.0,0,2,1,3.0,1,3,3,0,2.0,2,1,3,1,2,1,0,11,3,4,0,1.0,3,2,1.0,5,1,1,0.03759860684140577,0.0052397765427599444,0.027215635151599925
619,2.0,0,2,0,0.0,2,1,2,1,2.0,3,2,2,4,1,1,1,14,3,4,1,2.0,1,2,2.0,14,4,11,0.025065737894270513,0.017465921809199814,0.001312429106295428
620,2.0,0,2,0,2.0,4,1,2,1,3.0,3,2,2,4,0,2,0,11,3,3,1,1.0,3,2,1.0,2,0,3,0.0008952049247953754,0.011420025798322955,0.012364463685625347
621,2.0,0,1,1,1.0,4,1,2,1,3.0,2,1,3,4,0,9,0,12,3,2,1,1.0,3,2,1.0,4,0,3,0.027751352668656637,0.009270373883344516,0.00048352651284568396
622,4.0,0,2,0,1.0,2,2,1,0,3.0,2,3,2,4,1,7,1,18,3,4,1,4.0,3,3,1.0,2,0,4,0.017008893571112134,0.03345395792685195,0.03218905071229839
623,3.0,0,2,0,1.0,3,2,4,1,3.0,3,3,2,1,0,4,1,12,3,3,1,2.0,2,3,1.0,4,0,2,0.025065737894270513,0.03278219170342119,0.029633267715828346
624,2.0,0,2,1,1.0,2,3,3,0,4.0,4,2,3,3,1,5,0,12,3,3,1,1.0,3,2,1.0,3,1,3,0.016113688646316758,0.014107090692046003,0.03467575849264762
625,4.0,0,1,1,3.0,4,3,3,0,3.0,2,4,4,4,1,3,0,22,4,3,0,4.0,3,3,1.0,8,0,0,0.024170532969475137,0.04312739154425493,0.029287891635224286
626,2.0,0,2,0,2.0,4,2,4,1,2.0,2,2,2,3,0,4,0,19,3,4,2,1.0,2,3,1.0,0,0,0,0.007161639398363003,0.018003334787944424,0.03882027145989634
627,1.0,0,2,2,1.0,2,3,2,1,2.0,2,1,3,4,0,1,0,13,3,4,1,1.0,6,3,1.0,1,0,4,0.032227377292633516,0.013300971223929089,0.03778414321808416
628,1.0,0,2,2,0.0,2,1,4,1,1.0,2,2,4,4,1,6,0,22,4,1,2,1.0,2,1,1.0,2,2,2,0.03401778714222427,0.01276355824518448,0.02949511728358672
629,3.0,0,2,1,1.0,4,1,1,1,2.0,4,1,2,4,1,2,1,24,4,3,1,1.0,2,2,1.0,2,0,2,0.026856147743861265,0.006180249255563011,0.005111565992940087
630,3.0,0,1,1,1.0,1,3,2,1,1.0,3,1,3,4,2,5,1,14,3,4,0,1.0,2,3,1.0,1,2,2,0.034912992067019644,0.005105423298073792,0.012088162821142098
631,2.0,0,2,2,1.0,3,1,1,1,3.0,2,1,3,1,1,0,0,21,4,3,0,1.0,3,3,1.0,4,0,3,0.03580819699181502,0.004568010319329182,0.011328335443813167
632,1.0,0,2,0,1.0,1,4,3,1,4.0,3,2,2,1,1,1,1,18,3,4,0,1.0,3,3,1.0,3,0,3,0.0017904098495907508,0.010748259574892192,0.02120609134908928
633,2.0,0,2,1,1.0,3,1,4,0,2.0,2,3,4,3,1,1,1,20,4,2,1,2.0,2,3,2.0,14,5,15,0.015218483721521382,0.032513485214048884,0.036955240624634414
634,2.0,1,1,1,3.0,4,1,4,0,4.0,3,1,3,2,0,1,1,19,3,1,1,1.0,3,2,1.0,2,7,8,0.0008952049247953754,0.003493184361839963,0.025074303451854754
635,2.0,0,0,1,0.0,3,1,4,1,2.0,3,1,2,4,0,0,0,12,3,2,1,1.0,2,3,1.0,0,0,2,0.006266434473567628,0.004433657074643029,0.012226313253383723
636,1.0,0,2,0,1.0,1,2,3,1,3.0,2,2,2,1,1,1,0,12,3,1,0,1.0,1,4,1.0,2,0,3,0.015218483721521382,0.011016966064264498,0.02776823688056642
637,4.0,0,2,1,0.0,3,5,3,0,1.0,3,1,3,1,1,2,0,16,3,2,1,1.0,2,3,1.0,2,0,2,0.03938901669099652,0.008732960904599907,0.014643945817612143
638,1.0,0,0,1,1.0,1,1,1,1,1.0,2,1,2,4,1,0,0,17,3,4,0,1.0,2,2,1.0,2,3,4,0.034912992067019644,0.00725507521305223,0.015058397114337015
639,2.0,0,1,0,1.0,2,1,2,1,1.0,3,2,2,2,1,1,0,14,3,4,1,1.0,3,3,1.0,8,5,3,0.008952049247953755,0.01854074776668903,0.011742786740538039
640,2.0,0,2,0,1.0,3,2,2,1,4.0,2,1,3,2,1,0,0,19,3,4,1,1.0,3,3,1.0,2,1,2,0.008952049247953755,0.006448955744935316,0.01733787924632381
641,3.0,0,2,1,1.0,3,1,3,0,4.0,4,2,2,4,1,2,1,13,3,2,1,2.0,1,2,1.0,3,1,3,0.034912992067019644,0.014241443936732157,0.03736969192135929
642,2.0,0,2,1,1.0,4,1,4,1,1.0,3,1,3,4,1,3,1,19,3,2,1,1.0,2,3,1.0,4,0,2,0.03401778714222427,0.004568010319329182,0.02210406915865984
643,2.0,1,2,0,0.0,3,3,2,0,1.0,2,1,3,3,0,6,1,19,3,3,3,1.0,3,3,1.0,2,0,2,0.007161639398363003,0.006045896010876859,0.03702431584075523
644,4.0,0,2,0,1.0,3,2,1,1,3.0,3,4,2,4,1,5,0,14,3,3,1,3.0,3,3,1.0,0,2,2,0.02327532804467976,0.036409729309947306,0.035780961950580614
645,2.0,0,2,1,3.0,3,5,4,1,3.0,2,3,4,2,1,3,0,16,3,1,0,2.0,2,3,2.0,10,4,8,0.017008893571112134,0.0333196046821658,0.01215723803726291
646,2.0,0,1,0,2.0,2,3,3,0,2.0,3,1,3,4,1,5,0,15,3,2,1,1.0,3,3,1.0,4,0,0,0.03401778714222427,0.00671766223430762,0.03308702852186894
647,4.0,0,2,1,3.0,4,1,4,0,3.0,3,4,1,4,2,6,0,18,3,3,0,4.0,0,3,2.0,9,3,8,0.0,0.0446052772358026,0.03129107290272783
648,3.0,0,1,1,0.0,3,1,4,0,1.0,3,2,2,4,1,4,0,13,3,2,1,2.0,2,2,1.0,2,2,2,0.00984725417274913,0.015316269894221374,0.03405408154756031
649,3.0,0,2,0,1.0,2,2,3,0,1.0,3,2,2,4,1,0,1,22,4,1,1,1.0,2,3,1.0,6,7,7,0.0044760246239768774,0.011957438777067566,0.027146559935479115
650,2.0,0,0,0,2.0,2,3,1,1,1.0,3,3,2,2,2,1,1,13,3,4,0,1.0,2,3,1.0,0,0,9,0.034912992067019644,0.0223026386179013,0.004697114696215215
651,4.0,0,0,2,1.0,4,1,1,1,4.0,3,4,3,1,0,1,0,11,3,4,1,4.0,3,3,4.0,6,14,7,0.02327532804467976,0.05683142250224247,0.0042826633994903435
652,3.0,0,2,2,1.0,3,1,4,0,1.0,2,2,3,4,1,8,0,11,3,3,2,2.0,2,3,1.0,4,0,4,0.03849381176620115,0.014107090692046003,0.009877755905276115
653,2.0,0,2,2,1.0,2,0,4,1,2.0,3,1,3,2,0,3,1,11,3,3,1,1.0,4,4,1.0,3,0,3,0.02954176251824739,0.0042993038299568775,0.035504661086097365
654,2.0,1,2,1,3.0,4,1,1,1,3.0,3,1,2,4,2,1,1,24,4,3,0,1.0,2,1,1.0,0,0,1,0.008952049247953755,0.006045896010876859,0.027561011232203985
655,2.0,0,2,1,1.0,1,3,1,0,2.0,2,1,2,4,0,6,0,14,3,3,3,1.0,5,3,1.0,3,0,3,0.02954176251824739,0.0052397765427599444,0.0068384463959603875
656,3.0,0,2,1,1.0,2,1,2,1,2.0,3,1,3,1,1,1,1,13,3,4,0,1.0,0,3,1.0,7,7,1,0.017008893571112134,0.0052397765427599444,0.00939422939243043
657,1.0,0,2,0,1.0,4,3,1,1,4.0,3,2,2,4,2,1,0,14,3,2,0,1.0,3,3,1.0,2,0,2,0.02148491819508901,0.013166617979242937,0.03826766973092984
658,4.0,1,1,1,1.0,1,1,4,1,2.0,2,1,2,4,0,9,1,14,3,4,1,1.0,3,2,1.0,0,0,0,0.020589713270293634,0.004702363564015335,0.019548286162189794
659,3.0,0,2,0,1.0,3,1,1,0,2.0,3,2,4,2,0,4,0,21,4,3,1,1.0,2,4,1.0,0,0,0,0.002685614774386126,0.012629205000498326,0.03750784235360091
660,1.0,1,2,0,1.0,3,3,3,0,1.0,2,1,3,3,2,1,0,13,3,4,0,1.0,3,2,1.0,2,0,2,0.012532868947135256,0.003493184361839963,0.03446853284428519
661,1.0,1,2,1,2.0,1,4,4,0,2.0,3,1,3,4,2,1,0,19,3,1,0,1.0,3,2,1.0,0,0,0,0.04028422161579189,0.005777189521504554,0.011742786740538039
662,2.0,0,2,1,2.0,1,1,3,1,2.0,3,2,2,4,1,0,1,17,3,1,1,2.0,2,2,2.0,8,4,11,0.04028422161579189,0.01880945425606134,0.004766189912336028
663,3.0,0,2,0,1.0,4,1,4,0,2.0,2,1,3,4,2,1,1,18,3,1,0,1.0,3,2,1.0,2,1,2,0.04117942654058727,0.00779248819179684,0.01913383486546492
664,1.0,0,2,2,1.0,1,1,2,0,1.0,3,2,4,3,1,0,1,19,3,1,1,1.0,3,4,1.0,2,0,2,0.016113688646316758,0.010748259574892192,0.013745968008041587
665,3.0,1,2,1,1.0,4,1,2,0,2.0,1,1,2,4,0,4,1,13,3,3,1,1.0,1,2,1.0,7,1,0,0.02954176251824739,0.006045896010876859,0.02700840950323749
666,1.0,0,2,1,1.0,3,3,3,0,3.0,3,1,3,3,0,5,0,18,3,2,1,1.0,2,3,1.0,2,2,2,0.026856147743861265,0.004702363564015335,0.013400591927437526
667,3.0,1,2,1,1.0,3,3,4,1,2.0,3,1,2,1,1,7,1,21,4,4,0,1.0,2,1,1.0,2,2,2,0.030436967443042764,0.004702363564015335,0.0038682121027654717
668,1.0,0,2,1,1.0,3,1,2,0,3.0,3,1,3,3,2,1,0,19,3,3,0,1.0,2,3,1.0,1,0,0,0.016113688646316758,0.004433657074643029,0.027146559935479115
669,2.0,0,2,1,1.0,3,1,2,1,3.0,3,1,2,2,0,1,0,14,3,2,2,1.0,3,3,1.0,0,1,0,0.013428073871930632,0.00335883111715381,0.008358101150618252
670,3.0,0,2,0,2.0,2,3,3,0,2.0,2,2,2,3,2,7,0,17,3,1,0,1.0,6,3,1.0,4,0,3,0.010742459097544505,0.017600275053885967,0.009946831121396927
671,2.0,0,2,1,0.0,4,4,3,1,4.0,2,1,3,1,2,3,1,11,3,2,0,1.0,1,3,1.0,2,0,2,0.03312258221742889,0.006045896010876859,0.0022104069158659836
672,4.0,0,2,1,1.0,3,5,3,0,1.0,2,3,2,2,0,2,1,13,3,4,1,3.0,3,3,1.0,0,0,4,0.034912992067019644,0.03211042547999043,0.01243353890174616
673,2.0,0,2,0,1.0,4,1,2,1,1.0,2,1,3,3,1,3,0,15,3,2,0,2.0,2,4,1.0,7,5,2,0.0017904098495907508,0.004433657074643029,0.016716202301236504
674,2.0,0,2,1,2.0,1,1,4,0,2.0,3,2,2,4,1,1,1,25,4,4,1,1.0,2,1,1.0,6,0,7,0.03133217236783814,0.010210846596147584,0.02949511728358672
675,4.0,0,2,1,1.0,2,4,1,0,2.0,3,3,2,2,1,4,0,11,3,3,1,3.0,3,2,3.0,9,1,7,0.013428073871930632,0.021496519149784385,0.035228360221614116
676,3.0,0,2,1,2.0,4,3,4,1,2.0,3,1,3,3,1,4,0,17,3,1,2,2.0,2,2,0.0,0,0,0,0.04117942654058727,0.0042993038299568775,0.006009543802510643
677,2.0,0,0,0,2.0,2,2,4,0,1.0,3,2,2,3,1,1,0,13,3,4,1,1.0,2,2,1.0,8,0,0,0.03312258221742889,0.02001863345823671,0.03854397059541309
678,2.0,0,2,1,1.0,4,4,2,1,2.0,3,1,3,4,2,2,0,18,3,3,0,1.0,6,3,1.0,2,0,1,0.002685614774386126,0.012360498511126023,0.036609864544030354
679,2.0,0,2,1,0.0,3,5,4,0,3.0,3,3,1,1,1,1,0,13,3,2,1,2.0,3,3,2.0,12,5,11,0.03759860684140577,0.04232127207613801,0.024521701722888256
680,2.0,0,0,1,0.0,3,1,3,0,2.0,2,1,2,2,1,6,0,20,4,3,0,1.0,3,3,1.0,0,0,2,0.03312258221742889,0.004568010319329182,0.0032465351576781635
681,1.0,1,2,0,2.0,2,2,3,1,1.0,2,1,3,2,1,1,1,18,3,3,3,1.0,2,3,1.0,0,0,0,0.02327532804467976,0.004836716808701487,0.028873440338499413
682,3.0,0,2,0,1.0,4,2,1,1,2.0,2,3,2,2,0,2,0,12,3,2,1,2.0,2,2,1.0,0,0,0,0.017008893571112134,0.029289007341581227,0.03205090028005676
683,1.0,0,1,0,0.0,3,3,3,1,2.0,2,2,2,1,2,1,0,12,3,2,0,1.0,2,3,1.0,7,0,7,0.03580819699181502,0.01115131930895065,0.015680074059424322
684,3.0,0,2,1,1.0,3,3,4,1,2.0,3,1,2,1,2,2,1,13,3,3,0,2.0,3,3,2.0,13,2,17,0.005371229548772252,0.012494851755812175,0.0017959556191411118
685,2.0,0,2,1,1.0,4,3,3,1,3.0,3,1,2,3,2,4,0,21,4,3,0,2.0,6,3,2.0,8,3,9,0.025065737894270513,0.005105423298073792,0.017614180110807058
686,1.0,1,2,0,2.0,3,4,4,1,1.0,2,1,3,2,2,1,1,13,3,2,0,1.0,3,4,1.0,0,0,0,0.00984725417274913,0.0037618908512122677,0.013607817575799963
687,1.0,1,2,1,1.0,3,5,1,1,3.0,3,1,2,1,2,1,0,19,3,2,0,1.0,2,3,1.0,0,0,0,0.0008952049247953754,0.00671766223430762,0.018857534000981675
688,2.0,0,2,1,2.0,3,3,4,0,1.0,3,2,2,4,1,0,1,11,3,3,2,1.0,2,1,1.0,7,8,5,0.016113688646316758,0.016391095851710596,0.026386732558150182
689,3.0,0,1,1,1.0,4,3,4,1,1.0,3,1,3,2,0,8,1,14,3,4,1,1.0,2,3,1.0,1,0,0,0.04117942654058727,0.008867314149286059,0.0397182492694669
690,2.0,0,2,2,1.0,4,3,3,0,4.0,3,2,4,1,1,1,0,12,3,3,1,1.0,2,4,1.0,7,6,3,0.012532868947135256,0.019212513990119796,0.019824587026673043
691,2.0,0,2,0,1.0,1,1,3,1,2.0,2,3,2,4,1,1,1,11,3,1,1,2.0,6,3,2.0,7,3,7,0.013428073871930632,0.03130430601187351,0.005940468586389832
692,2.0,0,2,1,0.0,3,1,2,0,1.0,2,2,2,4,2,0,0,14,3,1,0,1.0,3,3,1.0,0,1,4,0.02954176251824739,0.02001863345823671,0.017614180110807058
693,2.0,1,2,0,0.0,4,1,1,1,1.0,2,3,2,3,1,5,0,11,3,3,0,2.0,2,1,2.0,1,11,7,0.016113688646316758,0.03224477872467658,0.02217314437478065
694,3.0,0,0,1,1.0,2,1,3,1,2.0,3,2,2,2,1,1,0,12,3,2,0,1.0,5,2,1.0,7,0,8,0.02148491819508901,0.011554379043009108,0.03640263889566792
695,2.0,0,1,0,2.0,3,5,3,0,3.0,3,1,3,4,1,1,0,15,3,2,1,1.0,5,3,1.0,1,0,2,0.03938901669099652,0.00389624409589842,0.027837312096687234
696,2.0,0,2,0,2.0,3,3,3,0,3.0,3,2,2,3,1,1,0,16,3,2,0,1.0,3,3,1.0,2,1,0,0.03401778714222427,0.012091792021753717,0.007114747260443636
697,4.0,0,2,2,0.0,2,1,4,1,2.0,3,4,3,4,1,2,0,15,3,2,1,3.0,2,2,1.0,8,7,8,0.028646557593452013,0.054144357608519426,0.020308113539518727
698,4.0,0,2,1,1.0,3,5,4,1,2.0,3,1,3,3,2,4,0,24,4,1,0,1.0,4,3,1.0,0,0,0,0.006266434473567628,0.004971070053387639,0.041721430536970444
699,4.0,0,2,0,1.0,2,3,3,1,1.0,3,4,1,3,0,6,0,13,3,3,1,3.0,3,4,2.0,13,15,2,0.03849381176620115,0.04662057590609489,0.020515339187881163
700,2.0,0,2,0,1.0,2,4,3,1,2.0,3,3,2,3,0,5,0,11,3,1,1,1.0,2,4,1.0,4,7,7,0.0044760246239768774,0.021093459415725928,0.013676892791920775
701,2.0,0,0,0,1.0,3,5,3,0,3.0,3,2,2,4,2,1,1,13,3,2,0,1.0,1,3,1.0,3,1,3,0.0017904098495907508,0.01571932962827983,0.03080754638988215
702,2.0,0,2,0,1.0,4,1,4,1,4.0,3,3,2,4,0,6,0,13,3,2,1,2.0,2,3,1.0,9,0,8,0.02327532804467976,0.022974404841332063,0.008150875502255815
703,3.0,0,2,0,1.0,5,1,1,1,1.0,4,3,2,3,2,0,0,18,3,4,0,1.0,3,3,1.0,7,0,7,0.024170532969475137,0.023108758086018217,0.000828902593449744
704,3.0,1,0,0,3.0,3,1,2,0,4.0,4,4,2,2,2,4,1,16,3,4,0,3.0,2,2,1.0,0,0,0,0.04117942654058727,0.040977739629276484,0.025903206045304498
705,3.0,0,1,1,2.0,4,3,3,1,2.0,4,2,4,3,0,1,1,19,3,3,0,2.0,3,4,2.0,10,2,7,0.03849381176620115,0.013704030957987546,0.008081800286135003
706,2.0,0,0,0,1.0,4,5,1,1,3.0,3,2,2,4,0,4,0,13,3,4,2,2.0,3,3,1.0,7,0,7,0.03401778714222427,0.013704030957987546,0.04123790402412476
707,2.0,1,0,1,1.0,2,3,3,1,1.0,2,1,3,1,2,0,1,22,4,1,0,1.0,0,3,1.0,2,1,2,0.007161639398363003,0.004433657074643029,0.014229494520887271
708,2.0,0,0,0,2.0,3,1,4,1,1.0,3,4,1,3,2,1,0,11,3,4,0,1.0,2,3,1.0,8,6,0,0.018799303420702886,0.05521918356600864,0.031774599415573514
709,2.0,1,2,1,1.0,3,1,4,0,4.0,2,1,3,1,2,6,1,20,4,3,0,1.0,5,3,0.0,0,0,0,0.024170532969475137,0.004702363564015335,0.01623267578839082
710,2.0,0,2,1,2.0,1,1,2,0,2.0,3,1,3,4,2,3,0,18,3,1,0,1.0,4,3,1.0,2,0,2,0.010742459097544505,0.00832990117054145,0.026179506909787747
